site_no,Visummer,VI winter,Vispring,VI fall,StreamOrde,DrainageArea,D50_mm,AI,Ludev,Luforest,Luagri,Mean Elev,Slope,Mean discharge,CAT_SILTAVE,CAT_CLAYAVE,CAT_SANDAVE,Pred Wbank,Pred D bank,Pred W mean,Pred D mean,Soil erodib factor,Rainfall,HydraulicCOnductivity,Permeability,Rating Curve Coeff,RatingCurve Exponent
4122200,0.24,0.46,0.53,0.21,4,1050.868,0.26655832,0.801966667,4.17,21.91,0,18176,1.00E-05,13.36635126,23.7,10.09,66.2,38.26915,2.1067865,32.419296,1.2577705,0.0408,884.7705739,245.1742,10.9,0.472363557,0.358720194
3075500,0.23,0.48,0.53,0.19,5,349.6545,0.23888038,1.12558,8.7,82.86,0.13,71781,0.00074468,9.295358047,52.75,20.91,26.33,29.503376,1.4300513,28.548683,1.2192029,0.3,1214.452562,0.1626,12.65180602,0.271643138,0.561472003
4096405,0.21,0.35,0.48,0.17,4,536.114,0.83201945,0.82804,9.67,2.26,67.95,27221,0.00167339,5.300990098,34.45,15.36,50.19,30.056505,1.6010826,23.873972,0.83476347,0.2444,956.4014956,0.0796,12.00313861,0.438842829,0.481698695
9239500,0.23,0.34,0.36,0.1,5,1475.7336,1.6662753,0.4241,11.6,59.97,11.06,203862,0.00420967,13.38923123,38.98,23.57,37.45,42.890724,1.4199941,40.522213,0.8156026,0.2786,692.4064088,0.1972,6.225212059,0.313381515,0.48573763
3209000,0.21,0.56,0.49,0.2,5,575.2962,4.691473,0.943766667,6.08,89.68,0,36141,0.00552246,8.405530892,49.48,20.05,30.47,34.986393,1.2851266,32.037323,0.7648497,0.29,1116.601346,0.069,7.28,0.304094957,0.498805273
7340300,0.31,0.46,0.42,0.27,3,252.3906,0.2949312,0.982663636,4.41,76.12,3.14,21450,0.00371163,5.924271204,49.48,29.94,20.57,25.817755,1.2958933,22.99222,1.065532,0.36,1451.082044,0.1339,4.9,0.403757753,0.409846627
7352000,0.29,0.44,0.4,0.24,3,367.0416,0.31476074,0.9229,6.93,43.91,1.68,4781,0.00042458,5.338877977,37,19.12,43.87,25.26397,1.617173,20.801966,1.0341486,0.2492,1452.528728,69.0901,8.556565217,0.365339473,0.410239162
4221000,0.28,0.43,0.5,0.21,4,752.052,0.5591482,0.949925,41.99,44.78,12.82,44857,0.00117037,10.84471181,55.16,15.3,29.54,36.23022,1.4447193,34.528973,0.78747857,0.3248,982.2581626,0.1916,10.74919093,0.201721661,0.591557727
3209500,0.18,0.47,0.44,0.16,6,3193.9146,1.9930377,0.91952,58.47,39.86,0.05,20787,1.00E-05,44.26740015,46.78,18.83,34.38,59.612797,2.2488658,55.910797,1.1263347,0.29,1121.701051,31.418,9.827283763,0.346680048,0.692641586
2446500,0.28,0.57,0.47,0.18,4,1368.9648,0.90099055,0.987366667,6.52,20.58,1.65,6412,1.00E-05,25.41526335,35.17,27.5,37.32,47.748657,2.4952798,37.282166,1.6062007,0.2799,1388.947582,108.9422,5.810276786,0.694488531,0.209620336
1595000,0.23,0.45,0.52,0.18,4,190.8558,0.27903962,1.06165,1,81.31,2.75,68981,0.00388859,5.113391291,52.76,21.1,26.13,24.757137,1.068884,24.005465,0.5245096,0.3,1185.114351,0.1068,12.71,0.284951202,0.602410735
4268800,0.27,0.39,0.5,0.24,5,443.64,0.033421926,1.13015,4.88,82.99,0,28575,0.00874556,10.1949545,16.32,2.46,81.22,32.643997,1.2951692,30.015692,1.0249249,0.2095,1136.356586,0.0834,39.97886618,0.258083294,0.571839814
2469800,0.3,0.54,0.48,0.29,5,422.9082,3.1485465,0.9944,2.88,21.61,0.31,1508,0.00051535,6.986264509,36.36,30.05,33.59,26.17644,2.0002005,30.276537,1.6617813,0.3278,1408.432154,84.0335,5.849423559,0.896463359,0.152106391
4249000,0.16,0.24,0.23,0.12,6,20699.062,0.05795537,1.030825,86.56,0.87,1.57,7480,0.00225383,206.9492625,47.94,19.64,32.41,178.0108,4.066529,137.87222,3.3305278,0.1514,1073.702194,0.4434,10.66,0.150348111,0.594370247
7332500,0.27,0.43,0.34,0.29,4,1239.2298,0.46504444,0.6449,4.74,57.38,23.46,15515,0.0009726,10.10128252,39.76,41.17,19.07,34.82388,1.9550318,27.380898,1.1719066,0.3369,1115.789861,0.0375,3.888227552,1.13906336,0.318625131
5412500,0.2,0.44,0.42,0.14,6,4023.3501,0.39254853,0.73935,27.89,18.74,33.98,19510,0.00266418,35.04620381,64.97,20.48,14.55,70.98283,2.546938,61.8728,1.3826207,0.3277,893.1016955,0.0706,7.383224401,0.397629034,0.488552005
3307000,0.34,0.53,0.5,0.28,4,463.9815,6.010688,1.00522,5.46,44.32,48.55,18918,1.00E-05,8.918178257,46.23,41.35,12.42,47.851574,2.4675498,38.627174,1.1678857,0.3788,1256.201082,0.0574,3.891836252,0.50734598,0.530027925
3488000,0.28,0.54,0.54,0.24,4,573.4503,2.3849857,0.924825,7.09,74.47,13.67,51996,0.00241905,8.956236038,32.61,52.83,14.74,35.31729,1.359364,33.482094,0.9358095,0.3341,1147.811796,0.0688,3.165375262,0.239194839,0.670905235
9406000,0.15,0.15,0.16,0.12,5,2389.8132,0.37342972,0.1327,16.18,0.48,3.2,106200,0.00540106,5.635071716,37.1,20.24,42.68,29.48521,1.390393,20.79168,0.941698,0.2779,319.1886597,3.011,5.415271318,0.312619794,0.655290586
8020000,0.27,0.39,0.36,0.23,6,7227.6795,0.20256765,0.698783333,17.12,18.36,16.46,7611,1.00E-05,55.10517435,35.06,23.97,40.97,52.614388,2.9209216,42.079838,2.3654664,0.3033,1174.83413,36.4165,6.185086177,1.77105926,0.168228486
4156000,0.16,0.2,0.22,0.11,6,6205.614,0.5762445,0.724571429,60.96,2.96,13.02,18148,0.00042674,56.34256192,41.11,18.58,40.31,90.13801,2.972858,85.803246,1.3300478,0.205,811.9929468,42.079,10.53590161,0.444092087,0.478874371
4262500,0.25,0.43,0.55,0.21,5,666.873,0.2816016,1.0858,3.78,58.32,15.91,22380,0.00061376,16.48578669,31.38,5.83,62.8,39.13508,1.8790027,35.57906,1.210314,0.209,1075.635321,0.1792,25.24463588,0.323017341,0.54574862
5487980,0.21,0.43,0.43,0.14,4,881.1495,0.7229321,0.80235,8.23,15.26,63.72,24068,0.00101555,6.774653055,57.38,32.57,10.05,33.920864,3.168883,27.542269,0.7565133,0.3269,926.8749049,0.0466,2.069036145,0.628619176,0.421411809
8100000,0.26,0.33,0.3,0.31,5,5003.0064,0.37269205,0.39205,3.76,23.69,11.78,29471,0.00056096,5.882475606,45.15,34.15,20.7,28.002562,2.2820427,16.840183,1.2729496,0.3125,830.5046099,21.9455,2.676448996,1.080677423,0.31536402
4135700,0.26,0.31,0.45,0.26,3,1027.923,1.8116266,0.768711111,5.22,80.3,0,31792,0.00128071,6.421316012,5.8,5.04,89.16,35.764347,1.4483109,27.147615,1.3591654,0.1497,812.6124677,212.8586,32.84312764,0.383117448,0.646981539
7152000,0.23,0.33,0.24,0.24,6,4876.6635,2.897317,0.504147059,37.17,1.25,45.12,29333,0.0003153,20.49553066,52.62,35.33,12.04,53.323463,2.9744372,38.520683,1.3808287,0.4274,920.6268254,1.3571,2.132324914,1.237543667,0.233156886
3336000,0.21,0.39,0.37,0.18,6,21407.8707,0.97128594,0.8583,56.64,9.82,15.41,14980,1.00E-05,233.5000579,49.56,21.52,28.92,156.7444,4.677862,149.49345,3.140937,0.3142,1032.144807,0.164,8.317276766,0.613172912,0.324110443
1445500,0.23,0.51,0.52,0.18,4,277.9515,0.33190578,1.06918,7.59,82.04,6.93,11936,0.00252595,5.072926582,48.2,19.05,32.91,29.574108,1.2836635,24.032776,0.8738833,0.3124,1219.329293,0.0468,5.211890576,0.370021082,0.595384559
8065800,0.3,0.41,0.36,0.28,5,856.4517,0.69099563,0.648833333,6.67,49.1,12.47,4852,0.00015097,5.765385634,33.49,34.29,32.21,30.062046,2.1638646,18.043968,1.2228367,0.34,1144.255331,28.4228,3.97758465,1.164974022,0.186489777
6904010,0.21,0.38,0.42,0.15,5,1920.663,3.5932353,0.724775,2.27,8.24,78.85,25004,0.00134887,16.3320831,64.01,26.95,9.04,41.873516,2.3278391,37.64654,1.4827588,0.3051,969.8451844,100.2232,3.183767661,0.91681323,0.271499675
9444500,0.1,0.1,0.12,0.08,6,7158.8817,2.5668945,0.1323,40.73,0,0,104822,0.00429676,7.819344795,36.91,32.37,30.69,31.966816,1.609296,11.304996,1.1480083,0.3609,366.3168194,0.7665,2.834653887,0.338322307,0.430866064
5495500,0.15,0.33,0.46,0.14,5,904.1301,0.5450774,0.75075,6.17,20.32,68.78,15725,1.00E-05,7.51001206,68.56,24.85,6.59,67.644485,3.1317873,38.77679,1.1003885,0.37,996.4886764,0.0214,3.113170732,0.403475553,0.52282112
3303000,0.27,0.55,0.44,0.21,4,1147.1715,5.3833838,0.885866667,17.69,49.38,25.56,13012,0.00113829,20.09105348,61.49,20.91,17.6,49.607,1.9729755,48.543587,0.9119866,0.3749,1175.762429,0.041,3.37993865,0.25080515,0.653637438
1420500,0.21,0.48,0.56,0.18,4,630.7731,0.19650835,1.1125,7.95,88.11,0.4,34828,0.00291208,16.77122005,60.08,15.24,24.68,40.28579,1.5261196,27.839384,1.0312124,0.3298,1221.849736,0.1778,2.782792321,0.430039304,0.384703678
2167450,0.31,0.43,0.48,0.27,4,586.4166,0.3700397,0.782057143,4.43,54.75,19,10991,0.00079935,5.859369097,30.15,37.65,32.2,30.010098,1.960713,24.851374,1.0122815,0.2639,1156.543902,0.4952,4.267042271,0.778729032,0.284547987
1208500,0.24,0.47,0.48,0.2,4,674.0073,0.8097211,1.039233333,29.65,64.26,1.46,3379,0.00575708,17.01191285,46.33,6.39,47.28,38.211243,1.545176,35.154053,0.9467782,0.1806,1293.223086,0.2187,12.96647258,0.365440636,0.459436926
4227500,0.27,0.36,0.54,0.18,6,3700.365,0.63645643,0.7742,4.59,14.14,71.09,16727,0.00075702,53.92102237,55.71,22.84,21.46,65.25375,2.1540315,53.410225,1.1560725,0.4133,817.0384339,0.1165,2.817582938,0.266285167,0.798563867
3376300,0.22,0.48,0.47,0.19,5,1560.7323,1.0494558,0.9033,12.53,55.14,20.61,12787,1.00E-05,22.47804653,59.16,23.26,17.58,53.991806,2.5117478,33.324314,1.3435189,0.4084,1184.949676,0.164,3.300419963,0.987970432,0.29598711
3263000,0.24,0.42,0.38,0.19,5,2979.5976,17.79176,0.8046,44.62,30.25,21.08,23242,0.00052934,31.5073116,53.99,26.91,19.1,63.276585,2.4893868,55.16616,1.1873336,0.3448,1026.332561,0.0289,2.808231932,0.293462529,0.70898303
3586500,0.29,0.42,0.5,0.27,4,426.8367,0.71564823,0.9943,20.57,8.62,52.76,16464,0.00057577,9.139587324,48.07,35.79,16.14,32.275776,1.7265807,28.876795,1.1544441,0.34,1437.176955,0.0184,3.25,1.026440497,0.275434223
4059500,0.29,0.38,0.42,0.24,4,1166.35,0.91020596,0.800636364,4.33,11.71,27.46,19828,0.00145107,10.93147449,24.55,8.32,67.13,36.41759,1.8288913,32.973137,0.8057831,0.0866,730.197772,0.0479,16.90396934,0.284357342,0.475013368
2330150,0.36,0.46,0.42,0.32,5,5444.2539,0.3147996,0.962483333,4.33,38.15,1.05,338,0.00016846,66.4223803,10.3,12.19,77.52,60.456787,2.350827,55.53361,2.155201,0.1292,1587.60198,41.9846,21.75344599,0.582449471,0.318378635
6882510,0.18,0.3,0.39,0.14,7,12388.6593,0.09616702,0.520988889,13,7.64,49.25,34343,0.00064148,33.58468876,57.43,30.69,11.88,58.836765,3.8947377,48.55005,2.15307,0.3508,834.3551659,36.5874,1.967543775,0.377921328,0.539010513
2344500,0.29,0.49,0.45,0.25,5,698.3199,0.37074998,0.882516667,4.35,20.13,36.04,21955,1.00E-05,9.902413627,30.03,35.63,34.34,31.387592,2.5266175,26.456026,1.0398598,0.27,1242.404943,0.0001,4.05,0.699458488,0.327821435
7056000,0.24,0.55,0.45,0.19,5,2148.363,2.8875623,0.76118,7.26,82.05,6.35,17439,0.00148683,30.37090174,38.88,39.08,22.04,62.179695,1.7668684,64.839806,0.8892293,0.4,1182.669007,0.0159,4.64,0.250228795,0.618603179
6306300,0.17,0.23,0.16,0.13,5,3761.6994,0.28846964,0.248516667,0.36,2.27,7.81,104619,1.00E-05,12.74791233,45.29,27,27.69,37.914528,2.2661903,51.261517,1.3315457,0.34,281.7530749,1.0717,2.998511253,0.324649122,0.490948065
7151500,0.23,0.32,0.24,0.29,4,2112.1893,0.4357222,0.44595,2.91,2.36,48.57,33812,0.0010649,7.680847321,54.49,30.39,15.12,32.738445,2.579385,21.868105,1.2927288,0.418,855.8544702,125.9483,2.535408843,0.376309418,0.495160422
4059000,0.25,0.36,0.45,0.21,5,2400.422,2.9404063,0.846645,2.71,30.11,12.06,20703,0.00180612,23.18916636,32.14,12.36,55.5,66.74717,1.9148877,68.21125,0.6481028,0.1369,754.1180074,0.0479,11.28906925,0.131597468,0.501495502
3497300,0.26,0.55,0.47,0.21,5,275.1624,2.273799,1.040066667,5.02,94.42,0,33688,0.0065056,8.259274615,42.63,16.89,40.48,38.281456,1.0760155,26.919107,0.7657562,0.2,1425.021386,0.0695,31.23,0.268048842,0.531139404
1183500,0.23,0.41,0.45,0.18,5,1290.24,1.0391731,1.01155,24.11,56.73,2.13,4579,1.00E-05,29.11709043,49.83,8.33,41.84,54.59744,2.1151764,53.734325,1.2040942,0.18,1181.936997,0.0733,9.69,0.252253149,0.608629005
5395000,0.28,0.35,0.37,0.16,5,7133.292,2.4152179,0.882144444,43.42,22.03,22.27,37261,0.0009014,73.05836598,45.32,9.09,45.59,86.83918,2.5910888,93.49975,1.1567104,0.3053,815.6959096,1.0588,12.46612382,0.184328045,0.594656696
5381000,0.26,0.42,0.49,0.17,5,1944.7209,1.1263773,0.873266667,11.96,24.3,58.07,29403,0.00149438,18.85864966,44.08,16.84,39.09,55.103954,2.039726,59.52706,0.8284839,0.2758,846.5548584,0.0538,4.546537267,0.316148497,0.5034171
8284100,0.15,0.16,0.17,0.14,4,1262.7477,1.5461947,0.28448,1.46,18.29,0,211722,0.00514075,11.05482248,54.77,27.78,17.44,26.303911,0.97816277,23.261497,0.79350626,0.37,399.5829963,0.0724,1.710547198,0.226356801,0.419588535
3173000,0.37,0.56,0.54,0.28,5,775.4031,3.8544703,0.780166667,5.4,46.37,47.57,50625,0.00479695,9.664920617,35.56,41.76,22.68,51.449707,1.5503886,37.766598,0.907723,0.3129,985.4622102,0.0764,5.203818669,0.363591226,0.495068063
3467609,0.25,0.45,0.43,0.24,6,4374.4896,0.58245915,0.8808,27.27,13.63,38.64,31076,1.00E-05,69.27076732,51.06,29.85,19.41,74.80989,3.3061786,66.978645,1.8412033,0.3177,1070.089722,0.076,2.497727273,0.286084705,0.527996413
2154500,0.29,0.46,0.48,0.25,4,304.2792,0.5206835,0.927683333,6.3,56.3,32.34,21962,0.00216972,5.934323669,30.99,35.35,33.67,27.48366,1.3049209,23.409414,1.0169163,0.2542,1271.641524,0.2424,3.655803768,0.470467897,0.697231294
2414715,0.24,0.49,0.41,0.18,5,5330.9367,0.7551754,0.9798,5.36,78.1,3.14,16002,0.00086609,90.61067667,35.45,26.29,38.26,84.584404,2.342439,75.52527,1.6992325,0.2465,1354.900463,0.0012,7.655455047,0.069310403,0.839956255
1437500,0.24,0.45,0.52,0.21,4,791.9388,0.20573589,1.050633333,38.44,46.45,3.89,13823,0.00175559,12.52862702,63.3,13.88,22.82,36.434696,1.9415516,29.468641,1.1729689,0.3293,1194.530972,0.0073,5.4081,0.325143329,0.316816672
2324000,0.33,0.4,0.37,0.3,4,792.5913,0.061332617,0.894983333,6.69,11.25,0,422,0.00037037,8.601115037,8.25,11.37,80.39,37.218483,2.0017686,38.94016,2.188538,0.0993,1512.654305,0.0557,21.51798896,0.941039984,0.180908376
1076000,0.26,0.4,0.5,0.23,5,370.1223,0.36592323,1.0294,8.5,80.17,3.05,15426,0.00118428,7.500922367,41.67,4.23,54.1,24.738768,1.4947749,24.736145,0.76935035,0.2265,1203.225406,0.0742,12.58172036,0.387766886,0.474180506
3198500,0.2,0.53,0.5,0.17,4,1011.4857,0.8035997,0.953866667,16.27,75.67,0.79,19438,1.00E-05,15.94604015,51.21,17.54,31.25,45.388405,2.260939,35.743492,1.6988583,0.24,1171.857931,0.2651,15.88,0.399008412,0.585730323
2064000,0.28,0.48,0.51,0.27,4,428.4558,0.31523666,0.811625,3.5,82.41,6.45,12686,0.0003661,5.132306914,29.92,40.55,29.52,26.373955,1.7055202,22.904793,1.2549623,0.2879,1133.376762,0.1313,4.101748634,0.820375419,0.368357188
7029500,0.21,0.53,0.45,0.16,6,3832.0398,0.3220274,0.92785,44.37,4.76,4.22,10360,1.00E-05,78.20848417,71.15,17.24,11.61,75.795204,4.309213,62.79307,3.1132908,0.4493,1381.644493,142.5067,3.00504329,0.651209045,0.232365979
1439500,0.23,0.45,0.52,0.19,4,306.3933,0.11957542,1.03225,19.94,64.3,0.14,12308,0.00695744,6.990370445,47.79,14.56,37.62,26.045567,1.2374245,22.897104,0.635709,0.2771,1212.098518,0.0532,13.70661389,0.315496981,0.467936192
5062500,0.19,0.38,0.41,0.13,5,2405.4489,1.0690931,0.568466667,11.05,11.26,39.65,30872,0.0015899,7.24224839,18,9.04,72.89,37.082775,2.2079623,24.989706,0.8588263,0.1825,609.004341,189.5304,25.64985791,0.540907466,0.392115811
2312500,0.37,0.46,0.41,0.32,4,1937.979,0.10254434,0.759833333,10.66,58.62,2.66,1375,2.25E-05,8.691643849,4.8,8.38,86.81,99.228264,2.5909123,33.527267,2.6035063,0.1062,1298.733458,6.9034,31.93588195,0.654374758,0.311677119
7247015,0.33,0.51,0.42,0.29,5,695.9097,0.25137815,0.7897,6.22,55.95,32.94,15860,1.00E-05,9.860278227,53.33,27.24,19.43,36.49065,2.7179463,29.156746,1.5616453,0.358,1281.208123,8.5507,2.301181647,0.86370697,0.269403172
1046000,0.27,0.36,0.5,0.24,3,234.8415,0.20976374,1.1849,23.52,59.52,4.51,10631,0.0054199,5.54944171,38.97,5.71,55.32,22.823324,1.4574203,20.315357,1.0092661,0.2039,1128.839332,0.2207,19.80383441,0.399479594,0.379719419
3602500,0.29,0.5,0.47,0.25,4,500.9751,0.4773531,0.989728571,3.61,46.37,46.1,14530,0.00078659,10.06342296,54.05,28.84,17.07,35.23221,2.330319,34.07119,1.4415518,0.3531,1355.562937,0.1777,5.27065818,0.394057055,0.476625824
1332500,0.25,0.44,0.61,0.21,4,332.091,0.45553488,1.090325,15.15,81.72,0.32,18236,0.00375907,8.177184209,54.67,7.5,37.82,28.13972,1.2163417,26.054375,0.74153334,0.2447,1209.587026,0.0897,7.937288502,0.191254222,0.639278426
1122000,0.28,0.41,0.47,0.23,4,454.8177,0.31643552,1.104475,60.71,27.89,1.79,4517,0.00103401,9.363375003,40.55,5.07,54.38,31.991108,1.7140989,28.30048,1.3778206,0.2059,1263.781408,0.032,20.42873001,0.420881589,0.683800953
4115000,0.23,0.43,0.45,0.18,5,1102.256,0.27505165,0.76842,22.59,2.78,17.37,19641,0.0002005,9.090797476,24.1,10.13,65.77,32.5483,1.7772555,32.107872,1.1693053,0.1045,853.5651236,245.1742,20.10899593,0.614154485,0.243818482
3225500,0.26,0.37,0.5,0.2,5,1021.9203,4.240597,0.813483333,16.55,27.21,54,26623,0.00062721,11.25892998,52.24,34.34,13.42,38.840816,2.1052628,31.920454,0.8365695,0.37,957.192849,0.0175,1.450648298,0.321719106,0.627327161
1613000,0.19,0.38,0.4,0.15,6,10550.7675,4.9451632,0.75835,36.99,29.44,1.51,12056,1.00E-05,129.8228482,52.73,19.46,27.81,137.81813,2.895151,137.04794,1.5181506,0.32,960.1355692,0.0658,7.71,0.164027183,0.613421623
1671020,0.24,0.37,0.41,0.21,5,1196.8155,0.16344455,0.80735,36.77,3.81,30.69,1493,1.00E-05,11.10890757,27.82,15.08,57.11,33.721622,2.5335839,31.145378,1.8268827,0.2194,1103.632456,0.6649,14.369358,0.85256785,0.364648598
6921350,0.14,0.27,0.22,0.11,5,1635.3603,1.5559934,0.71165,26.33,49.14,15.35,22834,0.01357328,16.40952955,34.54,47.83,17.63,48.135357,2.0464463,41.501545,0.887132,0.3245,1096.578807,0.1037,3.33,0.490787207,0.432924444
1048000,0.3,0.43,0.51,0.24,4,1338.3477,0.2287817,1.149016667,5.67,56.36,14.06,5705,0.00194324,30.40850646,57.49,24.11,18.39,53.043022,2.0984724,48.486908,1.2495728,0.28,1094.934188,0.2322,2.468146353,0.205283554,0.529421601
6793000,0.15,0.34,0.31,0.1,6,33290.8713,0.31277853,0.4928,0.95,0,0.37,46838,0.00095406,24.09915508,20.39,7.11,72.32,92.9281,2.1953158,61.314796,1.9565142,0.2201,719.6722205,34.3553,28.09791667,0.125438849,0.483823602
2488500,0.3,0.49,0.47,0.25,6,12924.6975,0.45348608,1.01885,8.57,24.66,14.49,5042,6.22E-05,215.8770685,42.64,20.2,37.17,93.98851,6.385581,100.039024,3.6312456,0.3572,1517.713234,6.898,5.31074261,0.654027965,0.324348347
3251200,0.26,0.53,0.48,0.21,4,583.0164,0.6887578,0.916,9.63,50.22,39.55,19571,1.00E-05,7.843895461,48.03,45.81,6.16,35.31876,2.0743988,28.8311,1.0506951,0.31,1120.847604,0.0132,0.92,0.816995879,0.527995098
9080400,0.2,0.22,0.26,0.19,4,613.4472,0.5888226,0.3016,0,57.97,0,227116,0.01245448,5.199757534,36.66,19.78,43.56,28.671947,0.9573375,29.328062,0.91792804,0.31,502.7741821,0.0353,6.05,0.302802307,0.439201485
3550000,0.35,0.56,0.54,0.29,4,267.8238,1.0635904,1.1216,16.26,44.27,35.54,47639,0.0017032,7.547220337,42.88,22.22,34.49,26.739498,1.2931273,30.059895,0.84611636,0.2481,1530.722588,0.1872,7.38686747,0.460608336,0.524264337
4137500,0.24,0.31,0.48,0.23,5,4323.812,0.14722449,0.75901,14.8,45.62,1.61,17809,0.00027588,41.44175153,9.77,5.21,85.01,63.90907,2.2625093,53.018974,1.648218,0.1274,795.4592688,2.0907,26.62954134,0.23893735,0.861911816
1481000,0.26,0.51,0.51,0.19,5,757.2996,0.77145463,0.9514,9.71,68.03,8.55,4587,0.00140213,12.75564281,53.19,19.76,27.05,37.240803,1.8860004,36.486786,1.2177596,0.3222,1182.873188,0.1157,3.99,0.458398878,0.384367186
5316500,0.12,0.18,0.55,0.1,5,1619.9604,2.490081,0.56595,2.81,2.29,89.61,29661,0.00127777,5.812306573,47.51,25.56,26.93,28.833761,1.9692454,21.061342,0.70942897,0.2483,712.6252445,97.1763,4.377814045,0.376019471,0.570486874
1334500,0.26,0.44,0.53,0.2,4,1326.6297,0.24881333,0.919,2.9,51.54,32.53,10626,0.00131337,30.30010974,46.07,5.31,48.52,56.543365,2.096128,58.528618,1.4835755,0.2351,1000.021352,0.0435,22.7070297,0.287043464,0.479245284
3270000,0.23,0.35,0.28,0.15,6,1645.533,4.220252,0.804066667,83.42,9.62,0.12,23536,0.00228571,19.41020431,51.88,26.4,21.72,52.37735,1.7984105,46.170837,1.2308562,0.3492,1032.828648,101.1254,2.299495192,0.308721682,0.758729237
2329600,0.36,0.55,0.44,0.3,4,791.0919,0.39730793,0.9508,22.22,7.94,0,2400,1.00E-05,11.75679597,22.78,20.62,56.6,97.91579,2.7106593,29.17947,1.5851666,0.11,1438.088414,0.1743,9.978412698,0.675734652,0.277315658
8164000,0.28,0.46,0.5,0.25,5,2129.0643,0.26669982,0.61005,3.68,11.78,33.33,707,1.00E-05,13.29301074,24.47,27.23,48.31,33.369953,2.3909278,21.700283,1.0118542,0.3014,1114.948092,81.7779,9.58,1.178872091,0.192647546
8164450,0.29,0.41,0.43,0.25,4,761.0526,0.27810475,0.65073,1.97,43.04,43.53,1959,0.00057092,6.420438192,26.65,28.14,45.21,31.113731,2.0624404,20.471338,1.2333657,0.2971,1119.890004,27.3703,5.89884992,0.78933927,0.309049313
6916600,0.16,0.48,0.42,0.14,6,8384.4531,0.8595155,0.6979,2.03,33.62,35.97,23365,1.00E-05,66.64022145,54.78,36.09,9.21,78.10599,3.7692962,69.90416,1.7304248,0.31,1082.551515,138.0868,2.103201285,1.18840565,0.26040211
9163500,0.11,0.12,0.11,0.1,7,46122.5439,0.6041154,0.129766667,0,6.34,0,132485,1.00E-05,190.5043369,40.27,16.73,43.01,155.4379,3.4115806,172.11838,2.5256405,0.3493,265.6928353,0.1467,10.3850509,0.161288484,0.585676856
1516350,0.3,0.46,0.45,0.21,4,399.177,0.2392372,0.830875,25.69,34.6,36.83,34001,0.00332041,6.152306403,55.56,16.17,28.21,26.738556,1.3218952,24.319069,1.166522,0.3289,904.8505897,0.0761,6.885396601,0.528080543,0.333543694
4142000,0.27,0.43,0.45,0.24,5,854.099,1.3003604,0.74698,13.14,65.05,3.16,19997,0.00071942,9.413070988,33.09,23.31,43.59,36.088844,1.8618656,24.19067,0.88932616,0.2182,782.1801192,245.1742,11.58447186,0.462489912,0.632773949
5579500,0.14,0.27,0.46,0.13,4,554.4081,0.22946422,0.749566667,3.14,10.26,85.56,17293,0.00026412,5.483775048,59.02,24.84,16.14,28.720034,2.0158794,22.766047,1.2709011,0.3229,970.3733752,66.8074,3.445148833,0.996736419,0.334055582
8070000,0.29,0.4,0.36,0.24,5,844.4601,0.25062817,0.820907692,21.81,16.06,16.1,3349,0.00060974,7.773641478,37.48,18.12,44.39,34.233852,1.899837,26.656466,1.3084347,0.3019,1372.642198,49.4728,7.518796462,0.92865029,0.190766512
2412000,0.28,0.55,0.49,0.24,5,1160.4051,1.2121408,1.019,3.93,82.25,5.76,25544,1.00E-05,19.91812277,38.71,28.69,32.6,45.042072,2.2208595,40.353287,0.83743185,0.2808,1377.780396,0.0194,5.751466822,0.719494384,0.412618184
6908000,0.22,0.48,0.39,0.16,6,2896.9515,1.2043433,0.71042,6.21,23.43,58.54,18790,1.00E-05,26.46986597,60.4,30.62,8.99,54.09587,3.5979052,36.95966,1.6854976,0.3405,1066.177418,0.0516,2.103498507,0.97408705,0.380518164
3479000,0.27,0.54,0.52,0.23,4,237.8583,2.0966473,1.0556,8.46,84.88,4.29,79441,0.00196185,5.510279574,39.39,16.67,43.92,25.336008,1.0809909,24.31139,0.54554427,0.24,1066.600251,0.8204,8.590301614,0.431806276,0.501599319
3202000,0.34,0.49,0.51,0.25,5,1544.4648,4.992219,0.885525,9.82,40.95,47.63,17476,1.00E-05,18.54920366,48.82,28.23,22.95,58.32702,2.5400112,44.776848,1.450075,0.3725,1049.522871,0.0744,4.097648631,0.784537228,0.421065141
3597860,0.29,0.38,0.38,0.25,6,1108.5246,3.5062602,1.01941,72.8,11.45,13.69,21555,0.00023548,22.49750018,52.88,37.03,10.14,48.71007,2.0908217,36.9662,1.434333,0.3035,1414.061038,0.4052,2.476583356,0.379240219,0.661025742
